"DATE","TIME","ABONDANCE","CI_up","CI_low"
2012-01-10,0,7.02155977088915,7.627961075627,6.2788137430285
2012-01-11,1,7.02410791472419,7.59814091103796,6.30787420385426
2012-01-12,2,7.02669439151992,7.57045328018564,6.33484363109921
2012-01-13,3,7.02933018841447,7.54481293929996,6.35987788236445
2012-01-14,4,7.03202546866591,7.52114431843803,6.38312799354612
2012-01-15,5,7.03478956660675,7.49938066533581,6.40474038126381
2012-01-16,6,7.03763098509907,7.47946313724093,6.4248569169795
2012-01-17,7,7.04055739544771,7.46133984449739,6.44361487811758
2012-01-18,8,7.04357563971881,7.44496485208191,6.46114678394271
2012-01-19,9,7.04669173540256,7.30627601514551,6.60160125891266
2012-01-20,10,7.04991088234984,7.29698254637473,6.61335404909703
2012-01-21,11,7.05323747190506,7.28899995897496,6.6245715756215
2012-01-22,12,7.05667509815039,7.2823142046721,6.63534523747904
2012-01-23,13,7.06022657116977,7.27691094387451,6.64576056179631
2012-01-24,14,7.06389393223584,7.27277459253937,6.65589659515569
2012-01-25,15,7.06767847081779,7.26988741268196,6.66582530941476
2012-01-26,16,7.07158074330375,7.26822866402967,6.67561104635424
2012-01-27,17,7.07560059332804,7.26777383438584,6.68531002598775
2012-01-28,18,7.07973717359064,7.26849396598609,6.69496994320715
2012-01-29,19,7.08398896905406,7.27035509446395,6.70462967653742
2012-01-30,20,7.08835382140161,7.27331781593865,6.71431913105771
2012-01-31,21,7.09282895463995,7.27733699613489,6.72405923495381
2012-02-01,22,7.09741100172885,7.28236163327948,6.73386210565318
2012-02-02,23,7.10209603212165,7.2535959364048,6.77847034436728
2012-02-03,24,7.10687958010075,7.26065126819705,6.78820582152551
2012-02-04,25,7.11175667379441,7.26847597709383,6.79804092964192
2012-02-05,26,7.11672186476294,7.27700102469637,6.80795438701588
2012-02-06,27,7.12176925804562,7.28615323164222,6.81791974567583
2012-02-07,28,7.1268925425624,7.29585613393126,6.82790657448561
2012-02-08,29,7.13208502176836,7.30603096305525,6.83788175315919
2012-02-09,30,7.137339644463,7.31659772414173,6.84781083877121
2012-02-10,31,7.14264903566083,7.32747634128772,6.85765945942027
2012-02-11,32,7.148005527435,7.33858783508546,6.86739468412666
2012-02-12,33,7.15340118965038,7.34985549435327,6.8769863144017
2012-02-13,34,7.15882786050858,7.36120600255434,6.88640804176935
2012-02-14,35,7.16427717683318,7.37257047950923,6.89563841733029
2012-02-15,36,7.1697406040293,7.38388540087828,6.90466158457283
2012-02-16,37,7.17520946565842,7.3950933614917,6.91346773517799
2012-02-17,38,7.18067497257557,7.40614365381207,6.92205325939311
2012-02-18,39,7.18612825158301,7.41699263941439,6.93042057720066
2012-02-19,40,7.1915603735612,7.4276038990866,6.93857765320218
2012-02-20,41,7.19696238104483,7.43794815568354,6.94653721579381
2012-02-21,42,7.20232531521875,7.44800297289198,6.95431571852576
2012-02-22,43,7.20764024231558,7.45775224226969,6.96193209711478
2012-02-23,44,7.21289827940348,7.46718547998174,6.96940638806229
2012-02-24,45,7.21809061955993,7.47629696322229,6.97675828309571
2012-02-25,46,7.22320855643324,7.48508474398018,6.98400569693766
2012-02-26,47,7.22824350820076,7.49354958412972,6.991163423948
2012-02-27,48,7.2331870409382,7.50169386031441,6.99824195222939
2012-02-28,49,7.23803089142068,7.50952048927173,7.00524649258334
2012-02-29,50,7.2427669893812,7.51703192374071,7.0121762653727
2012-03-01,51,7.24738747925728,7.52422926570016,7.01902407223019
2012-03-02,52,7.25188474146038,7.531111537452,7.02577616302992
2012-03-03,53,7.25625141320647,7.53767514232232,7.03241239286342
2012-03-04,54,7.26048040894884,7.54391353610651,7.03890664993687
2012-03-05,55,7.26456494045594,7.54981711864634,7.04522752402328
2012-03-06,56,7.26849853657806,7.55537334301991,7.05133917672731
2012-03-07,57,7.27227506274628,7.56056702866695,7.05720236942885
2012-03-08,58,7.27588874024624,7.54674768275392,7.08140877462227
2012-03-09,59,7.27933416530612,7.55119343978869,7.0866188831644
2012-03-10,60,7.28260632803478,7.55522257219733,7.09145247435367
2012-03-11,61,7.28570063124074,7.55881482131155,7.09586932038013
2012-03-12,62,7.28861290915577,7.56195095367389,7.09983164620435
2012-03-13,63,7.29133944607893,7.56461364236136,7.10330517893609
2012-03-14,64,7.29387699494728,7.56678831552547,7.10626008802178
2012-03-15,65,7.29622279582811,7.56846394520035,7.10867179743694
2012-03-16,66,7.29837459431523,7.56963375470586,7.1105216566602
2012-03-17,67,7.30033065979778,7.57029582815706,7.11179746220661
2012-03-18,68,7.30208980355467,7.57045361023232,7.11249382572767
