"DATE","TIME","ABONDANCE","CI_up","CI_low"
2012-01-10,0,8.93178483565514,10.6820332845986,7.45031196615934
2012-01-11,1,8.94784374122159,10.6606333544855,7.51127384766662
2012-01-12,2,8.96256425879493,10.641236457756,7.56798112852463
2012-01-13,3,8.97590351705503,10.6236995237488,7.62043293507442
2012-01-14,4,8.98782009403299,10.6078816272361,7.66862026126337
2012-01-15,5,8.99827406541213,10.5936436623579,7.71252640218806
2012-01-16,6,9.00722704840473,10.5808480996851,7.75212743547763
2012-01-17,7,9.01464224118395,10.5693588403806,7.7873927591588
2012-01-18,8,9.02048445787173,10.5590411813007,7.81828569356675
2012-01-19,9,9.0247201591039,10.197635431126,8.19689062643641
2012-01-20,10,9.02731747821217,10.1932190351053,8.21495185957566
2012-01-21,11,9.02824624308184,10.1888915403988,8.22918983679596
2012-01-22,12,9.02747799376096,10.1845356411983,8.23954152014121
2012-01-23,13,9.02498599591288,10.180036594194,8.24594262350854
2012-01-24,14,9.02074525021931,10.1752830420349,8.24832865803417
2012-01-25,15,9.01473249785511,10.1701679496039,8.24663606776629
2012-01-26,16,9.0069262221685,10.1645896319434,8.2408034505415
2012-01-27,17,8.99730664671224,10.1584528453897,8.23077285590361
2012-01-28,18,8.98585572978189,10.1516699061991,8.21649114831342
2012-01-29,19,8.97255715562608,10.1441617939815,8.19791141981097
2012-01-30,20,8.95739632250267,10.1358591909698,8.17499443178844
2012-01-31,21,8.94036032776098,10.1267034029334,8.14771006077304
2012-02-01,22,8.92143795013697,10.1166471038564,8.11603871833764
2012-02-02,23,8.90061962945292,9.97644145070779,8.20918610487937
2012-02-03,24,8.8778974439174,9.96267169604888,8.17054907260912
2012-02-04,25,8.85326508522462,9.94771442573357,8.12775937471001
2012-02-05,26,8.82671783165435,9.93157189333055,8.08084973938522
2012-02-06,27,8.79825251937559,9.91425716464807,8.0298684776573
2012-02-07,28,8.76786751215776,9.89579282318575,7.97487981452129
2012-02-08,29,8.73556266969361,9.87620923529383,7.9159639097311
2012-02-09,30,8.70133931473764,9.85554239715949,7.85321654192322
2012-02-10,31,8.66520019926305,9.83383141233623,7.78674843918969
2012-02-11,32,8.62714946983893,9.81111567712902,7.71668425033188
2012-02-12,33,8.58719263242751,9.78743187998824,7.64316116346073
2012-02-13,34,8.54533651679965,9.76281094789013,7.56632719190582
2012-02-14,35,8.50158924076388,9.73727509483681,7.48633916109797
2012-02-15,36,8.45596017440196,9.71083514224813,7.40336044377228
2012-02-16,37,8.40845990450106,9.68348828539085,7.31755850411378
2012-02-17,38,8.35910019936954,9.65521647181332,7.2291023239551
2012-02-18,39,8.3078939742199,9.62598553561586,7.13815979538699
2012-02-19,40,8.25485525729943,9.59574519514191,7.04489517354933
2012-02-20,41,8.19999915694506,9.56442997272781,6.94946669007175
2012-02-21,42,8.14334182973554,9.53196103657409,6.85202443049152
2012-02-22,43,8.08490044990989,9.49824890119736,6.75270857664657
2012-02-23,44,8.02469318021682,9.46319686000342,6.65164810617201
2012-02-24,45,7.96273914435588,9.42670496744385,6.54896002478113
2012-02-25,46,7.89905840116576,9.38867434474588,6.44474918263819
2012-02-26,47,7.83367192071053,9.34901155687836,6.33910869451157
2012-02-27,48,7.766601562409,9.30763280185323,6.2321209464309
2012-02-28,49,7.6978700553463,9.26446766699275,6.1238591323203
2012-02-29,50,7.6275009809003,9.21946223846519,6.01438922643189
2012-03-01,51,7.55551875780822,9.17258139636948,5.90377226551105
2012-03-02,52,7.4819486297904,9.12381018289007,5.79206679222243
2012-03-03,53,7.40681665583964,9.07315419010104,5.67933130112253
2012-03-04,54,7.33014970327406,9.02063897177771,5.56562653152764
2012-03-05,55,7.25197544364018,8.96630853590141,5.4510174674474
2012-03-06,56,7.17232235154079,8.91022301848575,5.33557493122789
2012-03-07,57,7.09121970644743,8.85245567327273,5.21937669140412
2012-03-08,58,7.00869759754231,8.65626776979889,5.23932960809433
2012-03-09,59,6.92478693161691,8.59329375732355,5.12398062459274
2012-03-10,60,6.83951944403523,8.52893437281467,5.00811913059208
2012-03-11,61,6.75292771274902,8.46327798888768,4.89185062823913
2012-03-12,62,6.66504517532851,8.39640701793587,4.77528512135957
2012-03-13,63,6.57590614894784,8.32839437098431,4.65853546244339
2012-03-14,64,6.48554585323633,8.25930032843855,4.54171551886523
2012-03-15,65,6.39400043587794,8.18916993291874,4.42493824376811
2012-03-16,66,6.30130700080941,8.11803099363331,4.30831372894167
2012-03-17,67,6.20750363883443,8.04589277017975,4.19194730668219
2012-03-18,68,6.11262946043586,7.9727453816683,4.0759377570558
2012-03-19,69,6.01672463053103,7.89855996481105,3.96037566796785
2012-03-20,70,5.91983040487725,7.8232895820492,3.84534198928291
2012-03-21,71,5.82198916779513,7.7468708577188,3.73090681964009
2012-03-22,72,5.72324447083743,7.66922629646542,3.61712846554118
2012-03-23,73,5.62364107199146,7.59026721351651,3.5040528159392
2012-03-24,74,5.523224974963,7.50989718118452,3.39171308034223
2012-03-25,75,5.42204346805127,7.42801587071117,3.28012994213429
2012-03-26,76,5.32014516208756,7.34452314441799,3.16931217874355
2012-03-27,77,5.21758002687539,7.25932323182236,3.05925779373804
2012-03-28,78,5.11439942553894,7.17232880715249,2.94995569059709
2012-03-29,79,5.01065614615881,7.08346477711662,2.84138789245185
2012-03-30,80,4.90640443005201,6.99267158944324,2.73353227665948
2012-03-31,81,4.80169999603603,6.89990788681068,2.62636574969451
2012-04-01,82,4.69660006000671,6.80515235867707,2.51986774051279
2012-04-02,83,4.59116334915652,6.7084046852669,2.414023844972
2012-04-03,84,4.48545011016527,6.60968552200246,2.3088294167707
2012-04-04,85,4.37952211070877,6.50903553565904,2.20429287829144
2012-04-05,86,4.27344263365423,6.40651357050019,2.10043852293831
2012-04-06,87,4.16727646334392,6.3021940874149,1.99730860173525
2012-04-07,88,4.06108986341129,6.19616407490924,1.89496453046567
2012-04-08,89,3.954950545626,6.08851967134732,1.79348711537041
2012-04-09,90,3.84892762932743,5.9793627580692,1.69297576836869
2012-04-10,91,3.74309159107734,5.86879778009339,1.59354675821575
2012-04-11,92,3.63751420424386,5.75692902491947,1.49533061311888
2012-04-12,93,3.53226846831753,5.64385854320787,1.39846884564962
2012-04-13,94,3.42742852785635,5.52968483303052,1.30311020741139
